image_id,qid,answer,ablate_cells,board_rows,board_cols,board
psup_w_018,q3,0,"[[3, 2]]",8,8,b_rook|black_sq|b_bishop|b_queen|b_king|b_bishop|b_knight|b_rook/b_pawn|b_pawn|b_pawn|b_pawn|b_pawn|w_pawn|b_pawn|white_sq/white_sq|black_sq|b_knight|w_pawn|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_pawn|white_sq|black_sq|b_pawn|black_sq|b_pawn/white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/w_rook|w_knight|w_bishop|w_queen|w_king|w_bishop|w_knight|w_rook
psup_w_019,q3,0,"[[2, 5]]",8,8,white_sq|b_rook|b_bishop|black_sq|white_sq|b_queen|white_sq|black_sq/black_sq|white_sq|w_queen|white_sq|b_pawn|b_king|black_sq|white_sq/b_knight|black_sq|b_pawn|black_sq|white_sq|w_pawn|w_pawn|b_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn|w_pawn|white_sq/white_sq|black_sq|white_sq|black_sq|b_pawn|w_knight|white_sq|b_rook/w_rook|white_sq|black_sq|w_rook|black_sq|w_knight|black_sq|w_pawn/white_sq|black_sq|w_king|black_sq|w_bishop|b_knight|white_sq|black_sq/black_sq|white_sq|w_bishop|white_sq|black_sq|white_sq|black_sq|w_pawn
psup_w_020,q3,0,"[[2, 5]]",8,8,white_sq|black_sq|b_rook|black_sq|white_sq|b_bishop|white_sq|black_sq/b_pawn|b_pawn|b_pawn|b_king|black_sq|b_pawn|w_pawn|b_rook/b_knight|black_sq|white_sq|b_pawn|white_sq|w_pawn|b_pawn|b_pawn/black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|w_pawn|b_knight/white_sq|black_sq|white_sq|w_king|white_sq|black_sq|b_bishop|w_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn/white_sq|w_bishop|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|w_rook|black_sq|w_queen|black_sq|w_bishop|w_knight|w_rook
psup_w_021,q3,0,"[[3, 4]]",8,8,white_sq|black_sq|b_queen|black_sq|white_sq|black_sq|white_sq|b_rook/b_pawn|b_rook|b_pawn|b_king|black_sq|white_sq|black_sq|w_pawn/white_sq|black_sq|white_sq|black_sq|b_pawn|b_pawn|w_pawn|b_pawn/black_sq|b_pawn|black_sq|b_pawn|w_pawn|w_bishop|b_pawn|w_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|w_knight|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|b_knight|white_sq|w_bishop|w_pawn/white_sq|w_rook|white_sq|black_sq|b_bishop|black_sq|white_sq|black_sq/black_sq|b_knight|black_sq|white_sq|w_king|white_sq|w_knight|w_rook
psup_w_022,q3,0,"[[1, 1]]",8,8,white_sq|black_sq|white_sq|b_rook|white_sq|b_king|white_sq|b_rook/black_sq|w_pawn|w_pawn|white_sq|black_sq|b_pawn|b_bishop|b_pawn/b_pawn|b_pawn|white_sq|b_pawn|w_pawn|black_sq|b_pawn|black_sq/black_sq|white_sq|black_sq|b_bishop|black_sq|white_sq|black_sq|b_knight/white_sq|black_sq|white_sq|black_sq|white_sq|w_knight|b_queen|black_sq/black_sq|white_sq|w_knight|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|w_pawn|white_sq|w_pawn|white_sq|black_sq/black_sq|w_rook|w_bishop|b_knight|w_king|w_rook|black_sq|white_sq
psup_w_023,q3,0,"[[2, 4]]",8,8,b_rook|black_sq|b_bishop|black_sq|b_king|black_sq|w_pawn|b_rook/b_pawn|b_pawn|black_sq|white_sq|b_pawn|b_pawn|w_pawn|white_sq/white_sq|black_sq|b_pawn|black_sq|w_pawn|black_sq|white_sq|black_sq/black_sq|white_sq|b_knight|white_sq|black_sq|white_sq|black_sq|b_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_bishop/w_queen|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq/w_rook|black_sq|white_sq|black_sq|w_king|black_sq|white_sq|w_rook/black_sq|white_sq|b_bishop|white_sq|black_sq|w_bishop|black_sq|w_pawn
psup_w_024,q3,1,"[[4, 1]]",8,8,b_rook|b_knight|b_bishop|b_queen|b_king|b_bishop|b_knight|b_rook/b_pawn|b_pawn|black_sq|b_pawn|b_pawn|b_pawn|b_pawn|b_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|b_pawn|white_sq|black_sq|white_sq|w_pawn|white_sq/white_sq|w_pawn|w_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_pawn|white_sq|black_sq|w_knight|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn/w_rook|w_knight|w_bishop|w_queen|w_king|w_bishop|black_sq|w_rook
psup_w_025,q3,0,"[[2, 5]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|b_knight|w_pawn/black_sq|white_sq|black_sq|white_sq|b_bishop|b_king|black_sq|b_pawn/b_rook|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq/black_sq|white_sq|black_sq|w_bishop|black_sq|b_pawn|black_sq|white_sq/b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn|w_rook/black_sq|white_sq|black_sq|b_pawn|b_pawn|white_sq|black_sq|w_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq/black_sq|white_sq|w_rook|white_sq|w_king|white_sq|w_pawn|white_sq
psup_w_026,q3,0,"[[3, 0]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq/b_rook|white_sq|black_sq|white_sq|black_sq|b_pawn|b_bishop|b_pawn/white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|w_pawn|black_sq/w_pawn|white_sq|b_queen|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|w_pawn|white_sq|black_sq|w_pawn|b_king|w_knight|black_sq/b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|b_knight|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_bishop|black_sq/black_sq|w_knight|black_sq|white_sq|w_king|white_sq|black_sq|white_sq
psup_w_027,q3,1,"[[4, 5]]",8,8,b_rook|black_sq|white_sq|black_sq|w_knight|black_sq|b_king|black_sq/w_knight|b_bishop|black_sq|white_sq|black_sq|w_rook|w_pawn|white_sq/b_knight|b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|w_pawn/b_pawn|b_pawn|white_sq|black_sq|white_sq|w_pawn|b_pawn|black_sq/black_sq|white_sq|black_sq|w_queen|w_king|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_rook/w_bishop|w_rook|black_sq|white_sq|black_sq|w_bishop|w_pawn|white_sq
psup_w_028,q3,0,"[[1, 4]]",8,8,white_sq|b_knight|white_sq|black_sq|white_sq|b_rook|white_sq|black_sq/b_pawn|b_pawn|black_sq|white_sq|w_pawn|white_sq|w_pawn|white_sq/white_sq|black_sq|white_sq|b_pawn|white_sq|black_sq|white_sq|b_rook/black_sq|b_pawn|black_sq|b_king|black_sq|b_bishop|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|w_rook/w_rook|w_king|white_sq|black_sq|white_sq|black_sq|white_sq|w_bishop/black_sq|white_sq|black_sq|white_sq|w_queen|w_bishop|black_sq|w_pawn
psup_w_029,q3,1,"[[4, 5]]",8,8,b_rook|black_sq|white_sq|b_queen|b_king|b_bishop|b_knight|b_rook/black_sq|white_sq|black_sq|b_knight|b_pawn|white_sq|w_pawn|w_pawn/white_sq|black_sq|white_sq|w_bishop|white_sq|black_sq|b_pawn|b_pawn/b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn/b_pawn|black_sq|white_sq|black_sq|b_pawn|w_pawn|w_pawn|black_sq/black_sq|white_sq|w_rook|white_sq|black_sq|b_bishop|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|w_queen|w_king|w_bishop|w_knight|white_sq
psup_w_030,q3,0,"[[0, 3]]",8,8,b_rook|black_sq|b_bishop|w_pawn|b_king|black_sq|w_pawn|black_sq/black_sq|white_sq|b_pawn|b_queen|w_bishop|w_pawn|black_sq|w_pawn/b_pawn|b_pawn|b_knight|black_sq|white_sq|black_sq|white_sq|b_rook/black_sq|white_sq|black_sq|white_sq|w_knight|b_pawn|b_pawn|white_sq/white_sq|black_sq|white_sq|black_sq|b_knight|black_sq|white_sq|b_pawn/black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/w_rook|w_knight|w_queen|white_sq|w_king|w_bishop|w_rook|white_sq
psup_w_031,q3,0,"[[2, 5]]",8,8,b_rook|black_sq|b_bishop|b_queen|b_king|b_bishop|white_sq|b_rook/b_pawn|white_sq|black_sq|white_sq|b_pawn|b_pawn|w_pawn|b_pawn/white_sq|black_sq|b_pawn|black_sq|white_sq|w_pawn|w_bishop|b_knight/black_sq|b_pawn|black_sq|b_pawn|b_knight|white_sq|b_pawn|w_pawn/w_queen|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|w_king|black_sq|white_sq|w_pawn/w_rook|w_knight|w_bishop|white_sq|black_sq|white_sq|w_knight|w_rook
psup_w_032,q3,0,"[[3, 4]]",8,8,white_sq|black_sq|b_bishop|b_queen|b_king|b_bishop|b_knight|b_rook/black_sq|b_pawn|black_sq|b_pawn|b_pawn|b_pawn|b_pawn|b_pawn/b_rook|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/b_pawn|w_knight|black_sq|white_sq|w_pawn|white_sq|w_pawn|w_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq/black_sq|b_knight|black_sq|white_sq|black_sq|white_sq|black_sq|w_knight/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn/w_rook|white_sq|w_bishop|w_queen|w_king|w_bishop|black_sq|w_rook
psup_w_033,q3,0,"[[2, 0]]",8,8,white_sq|b_rook|b_rook|black_sq|white_sq|black_sq|white_sq|b_queen/w_knight|b_bishop|black_sq|white_sq|black_sq|b_king|black_sq|white_sq/w_pawn|black_sq|b_pawn|b_knight|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_pawn|b_pawn|black_sq|white_sq|b_pawn|white_sq/white_sq|b_pawn|white_sq|black_sq|white_sq|b_pawn|white_sq|w_pawn/black_sq|white_sq|b_bishop|white_sq|black_sq|w_pawn|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|w_pawn|w_king|white_sq|black_sq/w_queen|white_sq|black_sq|w_knight|black_sq|w_bishop|w_rook|white_sq
psup_w_034,q3,1,"[[4, 3]]",8,8,b_rook|b_knight|b_bishop|b_queen|b_king|b_bishop|white_sq|b_rook/b_pawn|b_pawn|b_pawn|b_pawn|w_pawn|b_pawn|b_pawn|b_pawn/white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq|w_queen/white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq|b_knight|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq/w_rook|w_knight|w_bishop|white_sq|w_king|w_bishop|w_knight|w_rook
psup_w_035,q3,0,"[[0, 2]]",8,8,white_sq|black_sq|w_pawn|b_rook|white_sq|black_sq|white_sq|black_sq/w_bishop|white_sq|black_sq|white_sq|black_sq|b_king|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq|b_pawn/black_sq|white_sq|w_knight|white_sq|black_sq|b_bishop|w_pawn|white_sq/white_sq|b_pawn|white_sq|black_sq|white_sq|black_sq|b_rook|b_pawn/black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|w_pawn|w_king|white_sq|black_sq/w_rook|white_sq|black_sq|w_knight|black_sq|w_bishop|black_sq|white_sq
psup_w_036,q3,1,"[[4, 5]]",8,8,b_rook|black_sq|b_queen|black_sq|b_king|b_bishop|w_pawn|b_rook/black_sq|b_pawn|b_pawn|b_bishop|b_pawn|b_pawn|black_sq|b_pawn/b_pawn|black_sq|b_knight|black_sq|white_sq|black_sq|white_sq|b_knight/black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|b_pawn|white_sq/w_knight|black_sq|white_sq|black_sq|white_sq|w_pawn|w_pawn|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|w_bishop|white_sq|black_sq|w_pawn|w_pawn/w_rook|white_sq|black_sq|w_queen|w_king|w_bishop|w_knight|w_rook
psup_w_037,q3,0,"[[2, 1]]",8,8,white_sq|black_sq|white_sq|black_sq|b_king|b_bishop|white_sq|black_sq/black_sq|white_sq|b_rook|white_sq|black_sq|b_pawn|b_knight|b_pawn/b_pawn|w_pawn|white_sq|b_pawn|white_sq|black_sq|white_sq|black_sq/black_sq|b_pawn|b_pawn|white_sq|b_pawn|b_bishop|b_queen|w_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|b_knight|white_sq|black_sq/black_sq|w_knight|black_sq|white_sq|black_sq|w_pawn|black_sq|w_rook/white_sq|black_sq|w_pawn|w_pawn|w_king|black_sq|white_sq|black_sq/black_sq|w_rook|w_bishop|w_queen|black_sq|w_bishop|w_knight|white_sq
psup_w_038,q3,0,"[[3, 1]]",8,8,white_sq|black_sq|b_bishop|b_queen|white_sq|b_bishop|b_knight|b_rook/b_rook|white_sq|black_sq|b_pawn|b_king|white_sq|b_pawn|b_pawn/white_sq|b_pawn|white_sq|black_sq|white_sq|w_queen|white_sq|black_sq/b_pawn|w_pawn|b_knight|white_sq|b_pawn|white_sq|w_pawn|white_sq/white_sq|black_sq|w_pawn|black_sq|b_pawn|black_sq|white_sq|w_king/black_sq|white_sq|w_pawn|white_sq|black_sq|white_sq|w_pawn|white_sq/white_sq|black_sq|white_sq|black_sq|w_bishop|black_sq|white_sq|black_sq/w_rook|w_knight|w_bishop|white_sq|black_sq|white_sq|w_knight|w_rook
psup_w_039,q3,0,"[[3, 1]]",8,8,white_sq|b_knight|white_sq|black_sq|b_king|black_sq|b_knight|b_rook/b_rook|white_sq|black_sq|b_pawn|b_queen|white_sq|black_sq|b_pawn/b_bishop|b_pawn|b_pawn|black_sq|white_sq|black_sq|b_pawn|black_sq/black_sq|w_pawn|black_sq|w_knight|b_pawn|white_sq|black_sq|white_sq/b_pawn|black_sq|white_sq|w_pawn|white_sq|b_bishop|b_pawn|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq/white_sq|black_sq|white_sq|w_pawn|w_bishop|black_sq|white_sq|black_sq/w_rook|white_sq|w_bishop|white_sq|w_king|w_pawn|w_knight|w_rook
psup_w_040,q3,1,"[[4, 0]]",8,8,white_sq|black_sq|b_bishop|w_pawn|white_sq|b_knight|b_king|b_bishop/black_sq|white_sq|black_sq|w_rook|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|b_pawn|black_sq|b_rook|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|w_pawn|b_pawn|w_pawn|b_queen|white_sq/w_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/w_knight|white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq/white_sq|black_sq|white_sq|w_bishop|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_queen|white_sq|w_king|white_sq|black_sq|white_sq
psup_w_041,q3,0,"[[3, 3]]",8,8,white_sq|black_sq|white_sq|b_king|white_sq|w_pawn|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|b_bishop|black_sq|white_sq/b_queen|b_rook|white_sq|black_sq|white_sq|black_sq|b_pawn|b_knight/black_sq|b_rook|black_sq|w_pawn|b_pawn|w_rook|black_sq|b_pawn/white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_knight|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|w_king|black_sq|white_sq|w_pawn|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq
psup_w_042,q3,1,"[[6, 5]]",8,8,b_rook|b_knight|b_bishop|b_queen|b_king|b_bishop|b_knight|b_rook/b_pawn|b_pawn|b_pawn|b_pawn|black_sq|b_pawn|b_pawn|b_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|b_pawn|white_sq|w_pawn|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn|w_pawn|w_pawn/w_rook|w_knight|w_bishop|w_queen|w_king|w_bishop|w_knight|w_rook
psup_w_043,q3,1,"[[4, 1]]",8,8,b_rook|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|b_rook/black_sq|w_knight|black_sq|b_king|black_sq|white_sq|black_sq|b_pawn/white_sq|black_sq|white_sq|black_sq|b_knight|black_sq|b_pawn|black_sq/black_sq|white_sq|black_sq|w_pawn|b_pawn|white_sq|black_sq|w_pawn/white_sq|w_pawn|white_sq|black_sq|white_sq|black_sq|w_king|black_sq/black_sq|white_sq|b_pawn|b_pawn|black_sq|w_pawn|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|w_knight|black_sq|white_sq|black_sq/black_sq|white_sq|w_bishop|white_sq|black_sq|white_sq|w_rook|white_sq
psup_w_044,q3,1,"[[6, 2]]",8,8,white_sq|b_rook|b_bishop|b_king|white_sq|b_rook|white_sq|black_sq/black_sq|b_pawn|black_sq|white_sq|w_pawn|white_sq|b_pawn|b_pawn/white_sq|w_rook|white_sq|b_bishop|white_sq|b_pawn|white_sq|black_sq/b_pawn|white_sq|b_pawn|white_sq|b_pawn|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|w_knight|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|w_pawn|w_queen|b_knight|white_sq/white_sq|black_sq|w_pawn|w_pawn|white_sq|black_sq|white_sq|w_rook/black_sq|w_knight|w_bishop|w_pawn|w_king|white_sq|black_sq|white_sq
psup_w_045,q3,1,"[[4, 2]]",8,8,b_bishop|black_sq|white_sq|black_sq|white_sq|b_bishop|b_rook|black_sq/black_sq|b_king|black_sq|b_pawn|b_pawn|white_sq|b_pawn|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|b_knight|w_pawn|black_sq|white_sq|w_pawn|w_knight|black_sq/black_sq|white_sq|w_knight|white_sq|black_sq|white_sq|black_sq|w_rook/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_queen|w_pawn/black_sq|white_sq|black_sq|w_king|black_sq|white_sq|w_pawn|w_pawn
psup_w_046,q3,0,"[[1, 3]]",8,8,b_rook|b_knight|white_sq|black_sq|white_sq|w_pawn|b_rook|black_sq/b_pawn|b_bishop|black_sq|w_pawn|w_pawn|white_sq|b_queen|b_pawn/white_sq|black_sq|white_sq|black_sq|b_king|b_knight|white_sq|b_bishop/black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq/black_sq|white_sq|black_sq|w_bishop|black_sq|w_knight|w_pawn|white_sq/white_sq|black_sq|white_sq|w_king|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|w_rook|white_sq|black_sq|w_rook
psup_w_047,q3,0,"[[2, 1]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|b_king|black_sq/b_rook|white_sq|w_pawn|w_knight|black_sq|white_sq|black_sq|white_sq/white_sq|w_pawn|white_sq|black_sq|b_knight|black_sq|b_pawn|b_pawn/b_pawn|b_pawn|black_sq|white_sq|black_sq|b_pawn|black_sq|w_bishop/white_sq|black_sq|w_pawn|w_pawn|white_sq|black_sq|b_knight|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|w_knight|white_sq|black_sq|b_bishop|black_sq/w_rook|white_sq|black_sq|w_pawn|w_king|white_sq|black_sq|white_sq
psup_w_048,q3,1,"[[4, 0]]",8,8,w_knight|black_sq|b_bishop|b_king|white_sq|black_sq|w_pawn|b_rook/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|b_queen/white_sq|b_pawn|white_sq|b_bishop|b_pawn|black_sq|w_pawn|black_sq/b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn/w_pawn|black_sq|w_pawn|b_pawn|w_king|b_pawn|w_pawn|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/w_queen|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_rook/black_sq|white_sq|w_bishop|white_sq|black_sq|white_sq|w_knight|w_rook
psup_w_049,q3,1,"[[4, 4]]",8,8,white_sq|black_sq|white_sq|b_rook|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|b_pawn|white_sq|b_bishop|b_pawn|black_sq|w_pawn/white_sq|b_rook|b_knight|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|b_pawn|b_king|white_sq|w_bishop|w_pawn|b_pawn|white_sq/white_sq|b_pawn|white_sq|black_sq|w_pawn|black_sq|w_pawn|black_sq/black_sq|w_king|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq/white_sq|black_sq|w_rook|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|w_rook|b_knight|w_knight|black_sq|w_pawn
psup_w_050,q3,1,"[[6, 1]]",8,8,white_sq|black_sq|b_rook|black_sq|white_sq|b_rook|b_king|black_sq/b_pawn|b_bishop|black_sq|b_pawn|black_sq|white_sq|black_sq|b_pawn/white_sq|b_pawn|white_sq|black_sq|b_pawn|black_sq|b_pawn|b_bishop/b_knight|white_sq|b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_queen/w_knight|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq|white_sq/white_sq|w_pawn|white_sq|black_sq|w_pawn|w_pawn|white_sq|w_queen/w_rook|white_sq|w_bishop|w_king|w_pawn|w_bishop|w_knight|w_rook
psup_w_051,q3,0,"[[2, 0]]",8,8,b_rook|b_knight|b_bishop|b_queen|b_king|black_sq|b_knight|b_rook/b_pawn|white_sq|b_pawn|b_pawn|black_sq|b_pawn|b_pawn|white_sq/w_pawn|black_sq|white_sq|black_sq|b_pawn|black_sq|w_pawn|w_bishop/black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq/white_sq|b_bishop|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_knight|white_sq|black_sq|w_pawn|black_sq|white_sq/white_sq|black_sq|white_sq|w_queen|white_sq|black_sq|white_sq|w_pawn/w_rook|white_sq|black_sq|white_sq|w_king|w_bishop|w_knight|w_rook
psup_w_052,q3,0,"[[3, 5]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|b_knight|white_sq|black_sq/b_rook|white_sq|b_queen|white_sq|b_king|white_sq|black_sq|white_sq/b_pawn|black_sq|white_sq|b_pawn|white_sq|b_pawn|b_pawn|b_rook/black_sq|white_sq|black_sq|white_sq|b_pawn|w_pawn|b_knight|b_pawn/white_sq|black_sq|white_sq|black_sq|b_bishop|black_sq|w_pawn|black_sq/black_sq|w_queen|black_sq|b_pawn|black_sq|white_sq|w_pawn|white_sq/white_sq|black_sq|w_king|w_bishop|white_sq|w_rook|w_pawn|black_sq/w_rook|w_knight|black_sq|white_sq|black_sq|w_bishop|w_knight|w_pawn
psup_w_053,q3,0,"[[3, 4]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq/b_rook|white_sq|black_sq|white_sq|black_sq|b_pawn|b_bishop|b_pawn/white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|b_queen|white_sq|w_pawn|white_sq|black_sq|w_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|b_king|w_knight|black_sq/b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|b_knight|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn|w_bishop|black_sq/black_sq|w_knight|black_sq|white_sq|w_king|w_pawn|black_sq|white_sq
psup_w_054,q3,1,"[[5, 2]]",8,8,white_sq|b_knight|b_bishop|b_queen|b_king|black_sq|b_knight|black_sq/black_sq|b_rook|black_sq|white_sq|b_pawn|white_sq|black_sq|white_sq/b_pawn|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|b_rook|b_pawn|w_knight|white_sq|b_pawn|b_pawn/white_sq|black_sq|w_knight|black_sq|w_queen|b_pawn|white_sq|black_sq/black_sq|white_sq|w_pawn|w_pawn|b_bishop|white_sq|w_pawn|white_sq/w_rook|black_sq|white_sq|black_sq|white_sq|w_pawn|w_bishop|black_sq/black_sq|white_sq|black_sq|white_sq|w_king|w_pawn|black_sq|w_rook
psup_w_055,q3,1,"[[4, 3]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|b_king|w_pawn|b_rook/b_rook|white_sq|black_sq|white_sq|black_sq|b_pawn|b_bishop|white_sq/white_sq|b_queen|white_sq|b_pawn|white_sq|black_sq|white_sq|w_queen/b_pawn|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|b_knight/white_sq|black_sq|white_sq|w_pawn|white_sq|w_pawn|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_knight|white_sq/white_sq|w_bishop|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq/black_sq|w_rook|black_sq|w_king|black_sq|white_sq|w_knight|white_sq
psup_w_056,q3,0,"[[2, 0]]",8,8,white_sq|black_sq|b_knight|b_king|white_sq|b_rook|white_sq|black_sq/black_sq|b_rook|black_sq|w_pawn|black_sq|white_sq|b_bishop|w_queen/w_pawn|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/b_pawn|white_sq|black_sq|white_sq|w_bishop|w_pawn|black_sq|b_pawn/white_sq|black_sq|white_sq|b_pawn|white_sq|black_sq|w_pawn|black_sq/black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq|w_knight/w_rook|black_sq|white_sq|black_sq|white_sq|w_rook|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|w_king|white_sq|black_sq|w_bishop
