image_id,qid,answer,ablate_cells,board_rows,board_cols,board
1819,q3,1,"[[10, 0], [7, 8]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0
1833,q3,1,"[[6, 0], [2, 8]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0
1847,q3,0,"[[5, 0], [9, 8]]",11,11,0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0
1852,q3,0,"[[4, 0], [9, 8]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0
1860,q3,0,"[[9, 0], [10, 8]]",11,11,0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0
1884,q3,0,"[[1, 0], [10, 8]]",11,11,0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0
1922,q3,1,"[[10, 0], [4, 8]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0
1927,q3,0,"[[6, 0], [7, 8]]",11,11,0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1931,q3,0,"[[1, 0], [6, 8]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0
1981,q3,1,"[[3, 0], [1, 8]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0
1987,q3,1,"[[5, 0], [4, 8]]",11,11,0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
0029,q4,1,"[[4, 0]]",8,8,0|0|Q|0|0|0|0|0/0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0/Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0/0|0|0|0|0|Q|0|0
0056,q4,1,"[[3, 0]]",8,8,0|Q|0|0|0|0|0|0/0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0
0065,q4,2,"[[6, 0]]",8,8,0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0/0|0|0|Q|0|0|0|0/0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0
0069,q4,0,"[[1, 0]]",8,8,0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0/0|0|0|0|Q|0|0|0
0070,q4,1,"[[5, 0]]",8,8,0|0|Q|0|0|0|0|0/0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0/0|0|0|Q|0|0|0|0/Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0
0099,q4,2,"[[6, 0]]",9,9,0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0
0111,q4,2,"[[6, 0]]",9,9,0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0
0124,q4,1,"[[3, 0]]",9,9,0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0
0128,q4,1,"[[5, 0]]",9,9,0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0/0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0
0210,q4,1,"[[4, 0]]",9,9,0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0
0212,q4,1,"[[3, 0]]",9,9,0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0
0247,q4,0,"[[1, 0]]",9,9,0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0
0251,q4,1,"[[3, 0]]",9,9,0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0
0254,q4,0,"[[0, 0]]",9,9,Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0
0275,q4,1,"[[4, 0]]",9,9,0|0|0|Q|0|0|0|0|0/0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0
0281,q4,2,"[[7, 0]]",9,9,0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0
0297,q4,0,"[[2, 0]]",9,9,0|0|0|Q|0|0|0|0|0/0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0
0324,q4,1,"[[5, 0]]",9,9,0|0|Q|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0
0353,q4,2,"[[8, 0]]",9,9,0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0
0361,q4,1,"[[5, 0]]",9,9,0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0
0368,q4,0,"[[0, 0]]",9,9,Q|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0
0374,q4,2,"[[7, 0]]",9,9,0|0|0|Q|0|0|0|0|0/0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0
0383,q4,2,"[[7, 0]]",9,9,0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0/Q|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0
0450,q4,0,"[[1, 0]]",10,10,0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|Q|0|0
0478,q4,1,"[[4, 0]]",10,10,0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0
0507,q4,1,"[[5, 0]]",10,10,0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0
0572,q4,0,"[[0, 0]]",10,10,Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0
0584,q4,0,"[[0, 0]]",10,10,Q|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0
0585,q4,2,"[[9, 0]]",10,10,0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/Q|0|0|0|0|0|0|0|0|0
0628,q4,0,"[[2, 0]]",10,10,0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0
0651,q4,1,"[[6, 0]]",10,10,0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0
0674,q4,1,"[[5, 0]]",10,10,0|0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|Q|0|0
0678,q4,0,"[[3, 0]]",10,10,0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0
0746,q4,2,"[[7, 0]]",10,10,0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0
0755,q4,0,"[[2, 0]]",10,10,0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0
0787,q4,1,"[[6, 0]]",10,10,0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0
0792,q4,0,"[[3, 0]]",10,10,0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0
0824,q4,1,"[[4, 0]]",10,10,0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0
0857,q4,2,"[[9, 0]]",10,10,0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0
0889,q4,0,"[[1, 0]]",10,10,0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0
0905,q4,1,"[[6, 0]]",10,10,0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0
0907,q4,0,"[[0, 0]]",10,10,Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0
0909,q4,1,"[[6, 0]]",10,10,0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0
0938,q4,2,"[[7, 0]]",10,10,0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0
0944,q4,1,"[[6, 0]]",10,10,0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0
0964,q4,2,"[[8, 0]]",10,10,0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0
0987,q4,1,"[[5, 0]]",10,10,0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0
1054,q4,0,"[[2, 0]]",10,10,0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0
1078,q4,1,"[[6, 0]]",10,10,0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0
1080,q4,1,"[[4, 0]]",10,10,0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0
1083,q4,0,"[[3, 0]]",10,10,0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0
1089,q4,0,"[[3, 0]]",10,10,0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0
